order,id,date,time,title,url,visitCount,typedCount,transition
2912,3887,4/28/2024,23:18:51,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.g1f7c32936bf_2_91,37,0,link
2913,3686,4/28/2024,23:18:50,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p24,49,0,link
2914,3687,4/28/2024,23:18:44,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p25,43,0,link
2915,3686,4/28/2024,23:18:21,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p24,49,0,link
2916,3887,4/28/2024,23:18:21,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.g1f7c32936bf_2_91,37,0,link
2917,3686,4/28/2024,23:18:21,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p24,49,0,link
2918,3887,4/28/2024,23:18:10,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.g1f7c32936bf_2_91,37,0,link
2919,3685,4/28/2024,23:18:10,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p23,55,0,link
2920,3887,4/28/2024,23:18:09,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.g1f7c32936bf_2_91,37,0,link
2921,3685,4/28/2024,23:18:08,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p23,55,0,link
2922,3887,4/28/2024,23:18:01,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.g1f7c32936bf_2_91,37,0,link
2923,3685,4/28/2024,23:18:01,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p23,55,0,link
2924,3887,4/28/2024,23:17:48,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.g1f7c32936bf_2_91,37,0,link
2925,3685,4/28/2024,23:17:48,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p23,55,0,link
2926,3887,4/28/2024,23:17:46,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.g1f7c32936bf_2_91,37,0,link
2927,3685,4/28/2024,23:17:45,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p23,55,0,link
2928,3684,4/28/2024,23:17:44,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p22,40,0,link
2929,3682,4/28/2024,23:17:44,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p20,40,0,link
2930,3683,4/28/2024,23:17:44,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p21,45,0,link
2931,3886,4/28/2024,23:17:44,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.g2ce493f0315_0_0,20,0,link
2932,3680,4/28/2024,23:17:43,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p18,38,0,link
2933,3679,4/28/2024,23:17:43,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p17,40,0,link
2934,3678,4/28/2024,23:17:43,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p16,41,0,link
2935,3677,4/28/2024,23:17:43,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p15,35,0,link
2936,3676,4/28/2024,23:17:42,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p14,26,0,link
2937,3675,4/28/2024,23:17:42,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p13,28,0,link
2938,3674,4/28/2024,23:17:42,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p12,28,0,link
2939,3673,4/28/2024,23:17:42,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p11,27,0,link
2940,3672,4/28/2024,23:17:42,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p10,26,0,link
2941,3671,4/28/2024,23:17:41,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p9,36,0,link
2942,3670,4/28/2024,23:17:41,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p8,39,0,link
2943,3669,4/28/2024,23:17:41,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p7,38,0,link
2944,3668,4/28/2024,23:17:41,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p6,38,0,link
2945,3669,4/28/2024,23:17:40,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p7,38,0,link
2946,3670,4/28/2024,23:17:40,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p8,39,0,link
2947,3671,4/28/2024,23:17:40,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p9,36,0,link
2948,3672,4/28/2024,23:17:40,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p10,26,0,link
2949,3673,4/28/2024,23:17:40,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p11,27,0,link
2950,3674,4/28/2024,23:17:39,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p12,28,0,link
2951,3675,4/28/2024,23:17:34,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p13,28,0,link
2952,3674,4/28/2024,23:17:34,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p12,28,0,link
2953,3673,4/28/2024,23:17:34,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p11,27,0,link
2954,3674,4/28/2024,23:17:33,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p12,28,0,link
2955,3675,4/28/2024,23:17:33,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p13,28,0,link
2956,3676,4/28/2024,23:17:33,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p14,26,0,link
2957,3677,4/28/2024,23:17:33,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p15,35,0,link
2958,3678,4/28/2024,23:17:32,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p16,41,0,link
2959,3679,4/28/2024,23:17:32,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p17,40,0,link
2960,3680,4/28/2024,23:17:32,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p18,38,0,link
2961,3886,4/28/2024,23:17:32,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.g2ce493f0315_0_0,20,0,link
2962,3683,4/28/2024,23:17:31,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p21,45,0,link
2963,3682,4/28/2024,23:17:31,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p20,40,0,link
2964,3684,4/28/2024,23:17:26,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p22,40,0,link
2965,3685,4/28/2024,23:16:54,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p23,55,0,link
2966,3664,4/28/2024,23:16:41,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p2,42,0,link
2967,3685,4/28/2024,23:16:35,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p23,55,0,link
2968,3664,4/28/2024,23:16:30,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p2,42,0,link
2969,3709,4/28/2024,23:16:30,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.g1f7c32936bf_7_3,25,0,link
2970,3663,4/28/2024,23:16:29,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p1,53,0,link
2971,3663,4/28/2024,23:16:29,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p1,53,0,link
2972,3663,4/28/2024,23:16:28,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p1,53,0,link
2973,3663,4/28/2024,23:16:28,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p1,53,0,link
2974,3663,4/28/2024,23:16:27,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p1,53,0,link
2975,434,4/28/2024,23:16:07,Discord | #discussion | Team Zero,https://discord.com/channels/1214459781457387561/1214459781457387566,62,0,link
2976,437,4/28/2024,23:16:04,Discord | Friends,https://discord.com/channels/@me,54,0,link
2977,438,4/28/2024,23:16:02,Discord,https://discord.com/app,38,0,link
2978,442,4/28/2024,23:16:01,Discord | Your Place to Talk and Hang Out,https://discord.com/,43,42,typed
2979,54,4/28/2024,23:15:55,Inbox - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox,181,0,link
2980,54,4/28/2024,23:15:55,Inbox - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox,181,0,link
2981,2902,4/28/2024,23:15:49,Support Session for Project Management & Links - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox/FMfcgzGxSlSwzRTNvkGrczQcpfjhgLSJ,8,0,link
2982,2902,4/28/2024,23:15:49,Support Session for Project Management & Links - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox/FMfcgzGxSlSwzRTNvkGrczQcpfjhgLSJ,8,0,link
2983,54,4/28/2024,23:15:46,Inbox - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox,181,0,link
2984,54,4/28/2024,23:15:46,Inbox - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox,181,0,link
2985,5706,4/28/2024,23:15:41,"Share request for ""WIP Team Zero Folder.rar"" - danamol22@tbc.edu.np - The British College Mail",https://mail.google.com/mail/u/1/#inbox/FMfcgzGxSlWQMmTDpTssPzGfLwHmXQzh,2,0,link
2986,5706,4/28/2024,23:15:41,"Share request for ""WIP Team Zero Folder.rar"" - danamol22@tbc.edu.np - The British College Mail",https://mail.google.com/mail/u/1/#inbox/FMfcgzGxSlWQMmTDpTssPzGfLwHmXQzh,2,0,link
2987,54,4/28/2024,23:15:38,Inbox - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox,181,0,link
2988,54,4/28/2024,23:15:38,Inbox - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox,181,0,link
2989,941,4/28/2024,23:15:33,Internship Opportunity at Anka Ek - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox/FMfcgzGxSbrtngHXnpsfVCWzhljZXXPC,5,0,link
2990,942,4/28/2024,23:15:23,Internship Opportunity at Anka Ek - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox/FMfcgzGxSbrtngHXnpsfVCWzhljZXXPC?projector=1&messagePartId=0.1,3,0,link
2991,942,4/28/2024,23:15:23,Internship Opportunity at Anka Ek - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox/FMfcgzGxSbrtngHXnpsfVCWzhljZXXPC?projector=1&messagePartId=0.1,3,0,link
2992,941,4/28/2024,23:15:15,Internship Opportunity at Anka Ek - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox/FMfcgzGxSbrtngHXnpsfVCWzhljZXXPC,5,0,link
2993,941,4/28/2024,23:15:15,Internship Opportunity at Anka Ek - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox/FMfcgzGxSbrtngHXnpsfVCWzhljZXXPC,5,0,link
2994,54,4/28/2024,23:15:08,Inbox - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox,181,0,link
2995,54,4/28/2024,23:15:08,Inbox - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox,181,0,link
2996,5705,4/28/2024,23:15:05,Search results - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#search/Trello,2,0,link
2997,5705,4/28/2024,23:15:05,Search results - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#search/Trello,2,0,link
2998,54,4/28/2024,23:15:01,Inbox - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox,181,0,link
2999,54,4/28/2024,23:15:01,Inbox - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox,181,0,link
3000,5704,4/28/2024,23:14:58,Search results - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#search/Discord,2,0,link
3001,5704,4/28/2024,23:14:57,Search results - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#search/Discord,2,0,link
3002,54,4/28/2024,23:14:51,Inbox - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox,181,0,link
3003,5702,4/28/2024,23:14:49,Re: Project Management Group Segregation and Submission - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox/FMfcgzGxRxJCHQgzSTNcGJJtvKCvrMXr,2,0,link
3004,5703,4/28/2024,23:14:42,Re: Project Management Group Segregation and Submission - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox/FMfcgzGxRxJCHQgzSTNcGJJtvKCvrMXr?projector=1&messagePartId=0.1,1,0,link
3005,5702,4/28/2024,23:14:33,Re: Project Management Group Segregation and Submission - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox/FMfcgzGxRxJCHQgzSTNcGJJtvKCvrMXr,2,0,link
3006,54,4/28/2024,23:14:28,Inbox - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox,181,0,link
3007,4854,4/28/2024,23:14:21,Work In Progress Presentation - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox/FMfcgzGxStqWgRRXrsncCrqPWwbTLZFB,4,0,link
3008,54,4/28/2024,23:14:19,Inbox - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox,181,0,link
3009,4854,4/28/2024,23:14:18,Work In Progress Presentation - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox/FMfcgzGxStqWgRRXrsncCrqPWwbTLZFB,4,0,link
3010,4855,4/28/2024,23:13:58,Work In Progress Presentation - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox/FMfcgzGxStqWgRRXrsncCrqPWwbTLZFB?projector=1&messagePartId=0.1,2,0,link
3011,4854,4/28/2024,23:12:54,Work In Progress Presentation - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox/FMfcgzGxStqWgRRXrsncCrqPWwbTLZFB,4,0,link
3012,54,4/28/2024,23:12:53,Inbox - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox,181,0,link
3013,64,4/28/2024,23:12:51,The British College Mail,https://mail.google.com/mail/u/1/,57,0,link
3014,69,4/28/2024,23:12:46,Inbox - anmoldkl971@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox,363,0,link
3015,71,4/28/2024,23:12:44,Inbox - anmoldkl971@gmail.com - Gmail,https://mail.google.com/mail/u/0/,118,0,typed
3016,445,4/28/2024,23:12:42,daily.dev | Where developers grow together,https://app.daily.dev/,384,0,link
3017,445,4/28/2024,23:12:42,daily.dev | Where developers grow together,https://app.daily.dev/,384,0,link
3018,445,4/28/2024,23:12:42,daily.dev | Where developers grow together,https://app.daily.dev/,384,0,auto_toplevel
3019,5700,4/28/2024,23:01:25,Search results - Google Drive,https://drive.google.com/drive/u/0/search,3,0,link
3020,5699,4/28/2024,23:01:23,Search results - Google Drive,https://drive.google.com/drive/u/0/search?q=parent:0ALIa-lOmstxOUk9PVA,2,0,link
3021,1926,4/28/2024,23:01:21,Home - Google Drive,https://drive.google.com/drive/u/0/home,14,0,link
3022,5697,4/28/2024,23:01:19,Shared with me - Google Drive,https://drive.google.com/drive/u/0/shared-with-me,2,0,link
3023,5698,4/28/2024,23:01:15,Computers - Google Drive,https://drive.google.com/drive/u/0/computers,2,0,link
3024,3616,4/28/2024,23:01:13,My Drive - Google Drive,https://drive.google.com/drive/u/0/my-drive,7,0,link
3025,1926,4/28/2024,23:01:07,Home - Google Drive,https://drive.google.com/drive/u/0/home,14,0,link
3026,5700,4/28/2024,23:01:06,Search results - Google Drive,https://drive.google.com/drive/u/0/search,3,0,reload
3027,5700,4/28/2024,23:00:50,Search results - Google Drive,https://drive.google.com/drive/u/0/search,3,0,link
3028,5701,4/28/2024,23:00:45,Readings - Google Drive,https://drive.google.com/drive/u/0/folders/1CWr4TORM-OlNt3zsd4EIlVmZu6VwvSLG,1,0,link
3029,5700,4/28/2024,22:59:59,Search results - Google Drive,https://drive.google.com/drive/u/0/search,3,0,link
3030,5699,4/28/2024,22:59:56,Search results - Google Drive,https://drive.google.com/drive/u/0/search?q=parent:0ALIa-lOmstxOUk9PVA,2,0,link
3031,1926,4/28/2024,22:57:39,Home - Google Drive,https://drive.google.com/drive/u/0/home,14,0,link
3032,3616,4/28/2024,22:57:38,My Drive - Google Drive,https://drive.google.com/drive/u/0/my-drive,7,0,link
3033,1926,4/28/2024,22:57:37,Home - Google Drive,https://drive.google.com/drive/u/0/home,14,0,link
3034,5698,4/28/2024,22:57:33,Computers - Google Drive,https://drive.google.com/drive/u/0/computers,2,0,link
3035,5697,4/28/2024,22:57:32,Shared with me - Google Drive,https://drive.google.com/drive/u/0/shared-with-me,2,0,link
3036,5696,4/28/2024,22:57:30,Recent - Google Drive,https://drive.google.com/drive/u/0/recent,1,0,link
3037,5695,4/28/2024,22:57:29,Starred - Google Drive,https://drive.google.com/drive/u/0/starred,1,0,link
3038,5694,4/28/2024,22:57:27,Spam - Google Drive,https://drive.google.com/drive/u/0/spam,1,0,link
3039,5693,4/28/2024,22:57:23,Storage - Google Drive,https://drive.google.com/drive/u/0/quota,1,0,link
3040,3724,4/28/2024,22:57:20,Bin - Google Drive,https://drive.google.com/drive/u/0/trash,2,0,link
3041,1926,4/28/2024,22:57:11,Home - Google Drive,https://drive.google.com/drive/u/0/home,14,0,link
3042,1925,4/28/2024,22:57:11,Google Drive,https://drive.google.com/drive/u/0/,9,0,link
3043,1924,4/28/2024,22:57:11,Google Drive,https://drive.google.com/drive/u/0/?utm_source=en&pli=1,16,0,link
3044,1924,4/28/2024,22:57:11,Google Drive,https://drive.google.com/drive/u/0/?utm_source=en&pli=1,16,0,link
3045,1921,4/28/2024,22:57:08,Personal Cloud Storage & File Sharing Platform - Google,https://www.google.com/drive/,8,0,link
3046,5691,4/28/2024,22:57:06,google drive - Google Search,https://www.google.com/search?q=google+drive&rlz=1C1CHBF_en-GBNP1105NP1105&oq=google+dr&gs_lcrp=EgZjaHJvbWUqFAgAEEUYOxhDGIMBGLEDGIAEGIoFMhQIABBFGDsYQxiDARixAxiABBiKBTIGCAEQRRg5MgoIAhAAGLEDGIAEMgcIAxAAGIAEMgcIBBAAGIAEMgYIBRBFGDwyBggGEEUYPDIGCAcQRRg8qAIAsAIB&sourceid=chrome&ie=UTF-8,1,0,generated
3047,762,4/28/2024,22:57:01,Photos - Google Photos,https://photos.google.com/,18,0,link
3048,762,4/28/2024,22:57:00,Photos - Google Photos,https://photos.google.com/,18,0,link
3049,5677,4/28/2024,22:56:45,Google Contacts,https://contacts.google.com/,7,0,link
3050,5678,4/28/2024,22:56:43,Frequently contacted,https://contacts.google.com/frequent,8,0,link
3051,5681,4/28/2024,22:56:41,Bin,https://contacts.google.com/trash,7,0,link
3052,5680,4/28/2024,22:56:41,Merge and fix,https://contacts.google.com/suggestions,6,0,link
3053,5680,4/28/2024,22:56:39,Merge and fix,https://contacts.google.com/suggestions,6,0,link
3054,5680,4/28/2024,22:56:35,Merge and fix,https://contacts.google.com/suggestions,6,0,link
3055,5679,4/28/2024,22:56:32,Other contacts,https://contacts.google.com/other,4,0,link
3056,5679,4/28/2024,22:56:31,Other contacts,https://contacts.google.com/other,4,0,link
3057,5679,4/28/2024,22:54:36,Other contacts,https://contacts.google.com/other,4,0,link
3058,5678,4/28/2024,22:54:33,Frequently contacted,https://contacts.google.com/frequent,8,0,link
3059,5677,4/28/2024,22:54:32,Google Contacts,https://contacts.google.com/,7,0,link
3060,5677,4/28/2024,22:54:31,Google Contacts,https://contacts.google.com/,7,0,link
3061,5677,4/28/2024,22:54:26,Google Contacts,https://contacts.google.com/,7,0,link
3062,5678,4/28/2024,22:54:26,Frequently contacted,https://contacts.google.com/frequent,8,0,link
3063,5678,4/28/2024,22:54:24,Frequently contacted,https://contacts.google.com/frequent,8,0,link
3064,5678,4/28/2024,22:54:24,Frequently contacted,https://contacts.google.com/frequent,8,0,link
3065,5678,4/28/2024,22:54:23,Frequently contacted,https://contacts.google.com/frequent,8,0,link
3066,5678,4/28/2024,22:53:45,Frequently contacted,https://contacts.google.com/frequent,8,0,link
3067,5677,4/28/2024,22:52:42,Google Contacts,https://contacts.google.com/,7,0,link
3068,5689,4/28/2024,22:52:40,Label - ICE,https://contacts.google.com/label/2d2112448bae9ae7,1,0,link
3069,5681,4/28/2024,22:52:40,Bin,https://contacts.google.com/trash,7,0,link
